match_id,venue,innings,batting_team,bowling_team,bowler,wicket_type,balls
336025,Eden Gardens,2,Chennai Super Kings,Kolkata Knight Riders,I Sharma,0,12
336025,Eden Gardens,2,Chennai Super Kings,Kolkata Knight Riders,Shoaib Akhtar,0,14
336026,M Chinnaswamy Stadium,1,Royal Challengers Bangalore,Delhi Daredevils,GD McGrath,1,19
336026,M Chinnaswamy Stadium,1,Royal Challengers Bangalore,Delhi Daredevils,PJ Sangwan,0,9
336026,M Chinnaswamy Stadium,1,Royal Challengers Bangalore,Delhi Daredevils,VY Mahesh,0,12
336026,M Chinnaswamy Stadium,2,Delhi Daredevils,Royal Challengers Bangalore,DW Steyn,0,12
336026,M Chinnaswamy Stadium,2,Delhi Daredevils,Royal Challengers Bangalore,JH Kallis,0,6
336026,M Chinnaswamy Stadium,2,Delhi Daredevils,Royal Challengers Bangalore,P Kumar,0,6
336026,M Chinnaswamy Stadium,2,Delhi Daredevils,Royal Challengers Bangalore,Z Khan,0,13
336027,Eden Gardens,1,Kolkata Knight Riders,Rajasthan Royals,MM Patel,1,12
336027,Eden Gardens,1,Kolkata Knight Riders,Rajasthan Royals,SR Watson,0,13
336027,Eden Gardens,1,Kolkata Knight Riders,Rajasthan Royals,Sohail Tanvir,0,13
336027,Eden Gardens,2,Rajasthan Royals,Kolkata Knight Riders,AB Agarkar,0,6
336027,Eden Gardens,2,Rajasthan Royals,Kolkata Knight Riders,AB Dinda,0,12
336027,Eden Gardens,2,Rajasthan Royals,Kolkata Knight Riders,I Sharma,1,12
336027,Eden Gardens,2,Rajasthan Royals,Kolkata Knight Riders,Umar Gul,2,6
336028,Wankhede Stadium,1,Kings XI Punjab,Mumbai Indians,A Nehra,0,12
336028,Wankhede Stadium,1,Kings XI Punjab,Mumbai Indians,SM Pollock,1,18
336028,Wankhede Stadium,1,Kings XI Punjab,Mumbai Indians,VS Yeligati,0,6
336028,Wankhede Stadium,2,Mumbai Indians,Kings XI Punjab,IK Pathan,0,13
336028,Wankhede Stadium,2,Mumbai Indians,Kings XI Punjab,S Sreesanth,1,21
336028,Wankhede Stadium,2,Mumbai Indians,Kings XI Punjab,VRV Singh,0,6
336029,MA Chidambaram Stadium,1,Royal Challengers Bangalore,Chennai Super Kings,M Ntini,0,18
336029,MA Chidambaram Stadium,1,Royal Challengers Bangalore,Chennai Super Kings,MS Gony,2,18
336029,MA Chidambaram Stadium,2,Chennai Super Kings,Royal Challengers Bangalore,A Kumble,0,6
336029,MA Chidambaram Stadium,2,Chennai Super Kings,Royal Challengers Bangalore,DW Steyn,0,15
336029,MA Chidambaram Stadium,2,Chennai Super Kings,Royal Challengers Bangalore,JH Kallis,0,6
336029,MA Chidambaram Stadium,2,Chennai Super Kings,Royal Challengers Bangalore,P Kumar,0,12
336031,"Punjab Cricket Association Stadium, Mohali",1,Deccan Chargers,Kings XI Punjab,RR Powar,0,7
336031,"Punjab Cricket Association Stadium, Mohali",1,Deccan Chargers,Kings XI Punjab,S Sreesanth,0,18
336031,"Punjab Cricket Association Stadium, Mohali",1,Deccan Chargers,Kings XI Punjab,VRV Singh,0,12
336031,"Punjab Cricket Association Stadium, Mohali",2,Kings XI Punjab,Deccan Chargers,DP Vijaykumar,0,12
336031,"Punjab Cricket Association Stadium, Mohali",2,Kings XI Punjab,Deccan Chargers,RP Singh,0,12
336031,"Punjab Cricket Association Stadium, Mohali",2,Kings XI Punjab,Deccan Chargers,SB Styris,0,6
336031,"Punjab Cricket Association Stadium, Mohali",2,Kings XI Punjab,Deccan Chargers,Y Venugopal Rao,0,6
336032,Feroz Shah Kotla,1,Mumbai Indians,Delhi Daredevils,B Geeves,0,13
336032,Feroz Shah Kotla,1,Mumbai Indians,Delhi Daredevils,GD McGrath,0,12
336032,Feroz Shah Kotla,1,Mumbai Indians,Delhi Daredevils,MF Maharoof,0,6
336032,Feroz Shah Kotla,1,Mumbai Indians,Delhi Daredevils,VY Mahesh,0,6
336032,Feroz Shah Kotla,2,Delhi Daredevils,Mumbai Indians,A Nehra,1,12
336032,Feroz Shah Kotla,2,Delhi Daredevils,Mumbai Indians,A Nel,1,6
336032,Feroz Shah Kotla,2,Delhi Daredevils,Mumbai Indians,DS Kulkarni,0,6
336032,Feroz Shah Kotla,2,Delhi Daredevils,Mumbai Indians,SM Pollock,0,12
336033,MA Chidambaram Stadium,1,Rajasthan Royals,Chennai Super Kings,JA Morkel,0,6
336033,MA Chidambaram Stadium,1,Rajasthan Royals,Chennai Super Kings,M Ntini,0,13
336033,MA Chidambaram Stadium,1,Rajasthan Royals,Chennai Super Kings,MS Gony,0,18
336033,MA Chidambaram Stadium,2,Chennai Super Kings,Rajasthan Royals,MM Patel,0,6
336033,MA Chidambaram Stadium,2,Chennai Super Kings,Rajasthan Royals,Pankaj Singh,0,6
336033,MA Chidambaram Stadium,2,Chennai Super Kings,Rajasthan Royals,Sohail Tanvir,0,13
336033,MA Chidambaram Stadium,2,Chennai Super Kings,Rajasthan Royals,YK Pathan,1,12
336034,M Chinnaswamy Stadium,1,Royal Challengers Bangalore,Deccan Chargers,DP Vijaykumar,0,12
336034,M Chinnaswamy Stadium,1,Royal Challengers Bangalore,Deccan Chargers,RP Singh,1,13
336034,M Chinnaswamy Stadium,1,Royal Challengers Bangalore,Deccan Chargers,SB Styris,0,7
336034,M Chinnaswamy Stadium,1,Royal Challengers Bangalore,Deccan Chargers,Shahid Afridi,0,6
336034,M Chinnaswamy Stadium,2,Deccan Chargers,Royal Challengers Bangalore,DW Steyn,0,19
336034,M Chinnaswamy Stadium,2,Deccan Chargers,Royal Challengers Bangalore,P Kumar,1,6
336034,M Chinnaswamy Stadium,2,Deccan Chargers,Royal Challengers Bangalore,Z Khan,1,12
336035,Eden Gardens,1,Kings XI Punjab,Kolkata Knight Riders,BAW Mendis,0,12
336035,Eden Gardens,1,Kings XI Punjab,Kolkata Knight Riders,I Sharma,0,14
336035,Eden Gardens,1,Kings XI Punjab,Kolkata Knight Riders,Umar Gul,1,14
336035,Eden Gardens,2,Kolkata Knight Riders,Kings XI Punjab,IK Pathan,0,13
336035,Eden Gardens,2,Kolkata Knight Riders,Kings XI Punjab,RR Powar,0,7
336035,Eden Gardens,2,Kolkata Knight Riders,Kings XI Punjab,S Sreesanth,2,18
336036,Sawai Mansingh Stadium,1,Mumbai Indians,Rajasthan Royals,Pankaj Singh,0,7
336036,Sawai Mansingh Stadium,1,Mumbai Indians,Rajasthan Royals,SR Watson,0,13
336036,Sawai Mansingh Stadium,1,Mumbai Indians,Rajasthan Royals,Sohail Tanvir,0,13
336036,Sawai Mansingh Stadium,1,Mumbai Indians,Rajasthan Royals,YK Pathan,0,6
336036,Sawai Mansingh Stadium,2,Rajasthan Royals,Mumbai Indians,A Nehra,1,13
336036,Sawai Mansingh Stadium,2,Rajasthan Royals,Mumbai Indians,CRD Fernando,1,7
336036,Sawai Mansingh Stadium,2,Rajasthan Royals,Mumbai Indians,SM Pollock,0,19
336037,Rajiv Gandhi International Stadium,1,Deccan Chargers,Chennai Super Kings,M Ntini,1,18
336037,Rajiv Gandhi International Stadium,1,Deccan Chargers,Chennai Super Kings,MS Gony,1,18
336037,Rajiv Gandhi International Stadium,2,Chennai Super Kings,Deccan Chargers,DP Vijaykumar,1,13
336037,Rajiv Gandhi International Stadium,2,Chennai Super Kings,Deccan Chargers,RP Singh,0,21
336037,Rajiv Gandhi International Stadium,2,Chennai Super Kings,Deccan Chargers,Shahid Afridi,0,6
336038,Wankhede Stadium,1,Rajasthan Royals,Delhi Daredevils,GD McGrath,0,19
336038,Wankhede Stadium,1,Rajasthan Royals,Delhi Daredevils,Mohammad Asif,0,12
336038,Wankhede Stadium,1,Rajasthan Royals,Delhi Daredevils,VY Mahesh,0,6
336038,Wankhede Stadium,2,Delhi Daredevils,Rajasthan Royals,MM Patel,0,6
336038,Wankhede Stadium,2,Delhi Daredevils,Rajasthan Royals,SR Watson,3,19
336038,Wankhede Stadium,2,Delhi Daredevils,Rajasthan Royals,Sohail Tanvir,0,14
336039,Wankhede Stadium,1,Kings XI Punjab,Chennai Super Kings,M Muralitharan,0,6
336039,Wankhede Stadium,1,Kings XI Punjab,Chennai Super Kings,M Ntini,2,18
336039,Wankhede Stadium,1,Kings XI Punjab,Chennai Super Kings,MS Gony,2,13
336039,Wankhede Stadium,2,Chennai Super Kings,Kings XI Punjab,IK Pathan,1,19
336039,Wankhede Stadium,2,Chennai Super Kings,Kings XI Punjab,RR Powar,0,6
336039,Wankhede Stadium,2,Chennai Super Kings,Kings XI Punjab,S Sreesanth,0,7
336039,Wankhede Stadium,2,Chennai Super Kings,Kings XI Punjab,VRV Singh,0,6
336040,Dr DY Patil Sports Academy,1,Chennai Super Kings,Rajasthan Royals,MM Patel,0,12
336040,Dr DY Patil Sports Academy,1,Chennai Super Kings,Rajasthan Royals,SR Watson,0,12
336040,Dr DY Patil Sports Academy,1,Chennai Super Kings,Rajasthan Royals,Sohail Tanvir,0,7
336040,Dr DY Patil Sports Academy,1,Chennai Super Kings,Rajasthan Royals,YK Pathan,1,6
336040,Dr DY Patil Sports Academy,2,Rajasthan Royals,Chennai Super Kings,M Ntini,0,18
336040,Dr DY Patil Sports Academy,2,Rajasthan Royals,Chennai Super Kings,MS Gony,1,18
392181,Newlands,1,Mumbai Indians,Chennai Super Kings,A Flintoff,0,6
392181,Newlands,1,Mumbai Indians,Chennai Super Kings,MS Gony,0,12
392181,Newlands,1,Mumbai Indians,Chennai Super Kings,T Thushara,1,18
392181,Newlands,2,Chennai Super Kings,Mumbai Indians,DJ Bravo,1,13
392181,Newlands,2,Chennai Super Kings,Mumbai Indians,SL Malinga,1,13
392181,Newlands,2,Chennai Super Kings,Mumbai Indians,Z Khan,0,12
392182,Newlands,1,Royal Challengers Bangalore,Rajasthan Royals,AD Mascarenhas,3,18
392182,Newlands,1,Royal Challengers Bangalore,Rajasthan Royals,Kamran Khan,0,12
392182,Newlands,1,Royal Challengers Bangalore,Rajasthan Royals,MM Patel,0,6
392182,Newlands,2,Rajasthan Royals,Royal Challengers Bangalore,DW Steyn,0,15
392182,Newlands,2,Rajasthan Royals,Royal Challengers Bangalore,P Kumar,2,21
392182,Newlands,2,Rajasthan Royals,Royal Challengers Bangalore,R Vinay Kumar,0,6
392183,Newlands,1,Kings XI Punjab,Delhi Daredevils,AM Salvi,0,6
392183,Newlands,1,Kings XI Punjab,Delhi Daredevils,DP Nannes,0,8
392183,Newlands,1,Kings XI Punjab,Delhi Daredevils,PJ Sangwan,0,12
392183,Newlands,1,Kings XI Punjab,Delhi Daredevils,VY Mahesh,1,13
392183,Newlands,2,Delhi Daredevils,Kings XI Punjab,IK Pathan,0,7
392183,Newlands,2,Delhi Daredevils,Kings XI Punjab,PP Chawla,0,6
392183,Newlands,2,Delhi Daredevils,Kings XI Punjab,VRV Singh,0,6
392183,Newlands,2,Delhi Daredevils,Kings XI Punjab,VS Malik,0,6
392183,Newlands,2,Delhi Daredevils,Kings XI Punjab,YA Abdulla,0,7
392184,Newlands,1,Kolkata Knight Riders,Deccan Chargers,FH Edwards,0,18
392184,Newlands,1,Kolkata Knight Riders,Deccan Chargers,Harmeet Singh,1,7
392184,Newlands,1,Kolkata Knight Riders,Deccan Chargers,RP Singh,2,12
392184,Newlands,2,Deccan Chargers,Kolkata Knight Riders,AB Dinda,2,18
392184,Newlands,2,Deccan Chargers,Kolkata Knight Riders,I Sharma,0,18
392185,St George's Park,1,Chennai Super Kings,Royal Challengers Bangalore,DW Steyn,0,13
392185,St George's Park,1,Chennai Super Kings,Royal Challengers Bangalore,JH Kallis,0,6
392185,St George's Park,1,Chennai Super Kings,Royal Challengers Bangalore,P Kumar,0,12
392185,St George's Park,1,Chennai Super Kings,Royal Challengers Bangalore,R Vinay Kumar,0,6
392185,St George's Park,2,Royal Challengers Bangalore,Chennai Super Kings,JA Morkel,1,13
392185,St George's Park,2,Royal Challengers Bangalore,Chennai Super Kings,L Balaji,0,6
392185,St George's Park,2,Royal Challengers Bangalore,Chennai Super Kings,MS Gony,1,20
392186,Kingsmead,1,Kings XI Punjab,Kolkata Knight Riders,AB Dinda,0,12
392186,Kingsmead,1,Kings XI Punjab,Kolkata Knight Riders,I Sharma,1,18
392186,Kingsmead,1,Kings XI Punjab,Kolkata Knight Riders,MC Henriques,0,6
392186,Kingsmead,2,Kolkata Knight Riders,Kings XI Punjab,IK Pathan,0,20
392186,Kingsmead,2,Kolkata Knight Riders,Kings XI Punjab,VS Malik,1,6
392186,Kingsmead,2,Kolkata Knight Riders,Kings XI Punjab,YA Abdulla,0,14
392188,Newlands,1,Deccan Chargers,Royal Challengers Bangalore,DW Steyn,0,12
392188,Newlands,1,Deccan Chargers,Royal Challengers Bangalore,JH Kallis,0,12
392188,Newlands,1,Deccan Chargers,Royal Challengers Bangalore,P Kumar,1,12
392188,Newlands,2,Royal Challengers Bangalore,Deccan Chargers,FH Edwards,1,12
392188,Newlands,2,Royal Challengers Bangalore,Deccan Chargers,Harmeet Singh,0,8
392188,Newlands,2,Royal Challengers Bangalore,Deccan Chargers,RP Singh,1,18
392189,Kingsmead,1,Delhi Daredevils,Chennai Super Kings,A Flintoff,0,6
392189,Kingsmead,1,Delhi Daredevils,Chennai Super Kings,JA Morkel,0,6
392189,Kingsmead,1,Delhi Daredevils,Chennai Super Kings,L Balaji,1,12
392189,Kingsmead,1,Delhi Daredevils,Chennai Super Kings,MS Gony,1,12
392189,Kingsmead,2,Chennai Super Kings,Delhi Daredevils,A Nehra,0,13
392189,Kingsmead,2,Chennai Super Kings,Delhi Daredevils,AM Salvi,0,6
392189,Kingsmead,2,Chennai Super Kings,Delhi Daredevils,DP Nannes,0,12
392189,Kingsmead,2,Chennai Super Kings,Delhi Daredevils,PJ Sangwan,1,7
392190,Newlands,1,Rajasthan Royals,Kolkata Knight Riders,AB Agarkar,0,7
392190,Newlands,1,Rajasthan Royals,Kolkata Knight Riders,Anureet Singh,1,12
392190,Newlands,1,Rajasthan Royals,Kolkata Knight Riders,I Sharma,1,18
392190,Newlands,2,Kolkata Knight Riders,Rajasthan Royals,AD Mascarenhas,1,18
392190,Newlands,2,Kolkata Knight Riders,Rajasthan Royals,YK Pathan,0,20
392191,Kingsmead,1,Royal Challengers Bangalore,Kings XI Punjab,IK Pathan,1,12
392191,Kingsmead,1,Royal Challengers Bangalore,Kings XI Punjab,RR Bose,0,12
392191,Kingsmead,1,Royal Challengers Bangalore,Kings XI Punjab,YA Abdulla,2,13
392191,Kingsmead,2,Kings XI Punjab,Royal Challengers Bangalore,JH Kallis,0,7
392191,Kingsmead,2,Kings XI Punjab,Royal Challengers Bangalore,P Kumar,0,13
392191,Kingsmead,2,Kings XI Punjab,Royal Challengers Bangalore,Pankaj Singh,0,14
392191,Kingsmead,2,Kings XI Punjab,Royal Challengers Bangalore,R Vinay Kumar,0,6
392192,Kingsmead,1,Deccan Chargers,Mumbai Indians,DJ Bravo,0,6
392192,Kingsmead,1,Deccan Chargers,Mumbai Indians,Harbhajan Singh,0,7
392192,Kingsmead,1,Deccan Chargers,Mumbai Indians,SL Malinga,0,13
392192,Kingsmead,1,Deccan Chargers,Mumbai Indians,Z Khan,0,13
392192,Kingsmead,2,Mumbai Indians,Deccan Chargers,FH Edwards,0,15
392192,Kingsmead,2,Mumbai Indians,Deccan Chargers,Harmeet Singh,0,6
392192,Kingsmead,2,Mumbai Indians,Deccan Chargers,RP Singh,1,20
392194,St George's Park,1,Royal Challengers Bangalore,Delhi Daredevils,A Nehra,1,19
392194,St George's Park,1,Royal Challengers Bangalore,Delhi Daredevils,DP Nannes,1,12
392194,St George's Park,1,Royal Challengers Bangalore,Delhi Daredevils,PJ Sangwan,0,7
392194,St George's Park,2,Delhi Daredevils,Royal Challengers Bangalore,JH Kallis,0,6
392194,St George's Park,2,Delhi Daredevils,Royal Challengers Bangalore,Pankaj Singh,2,19
392194,St George's Park,2,Delhi Daredevils,Royal Challengers Bangalore,R Vinay Kumar,0,12
392195,Newlands,1,Kings XI Punjab,Rajasthan Royals,AD Mascarenhas,0,12
392195,Newlands,1,Kings XI Punjab,Rajasthan Royals,Kamran Khan,2,15
392195,Newlands,1,Kings XI Punjab,Rajasthan Royals,MM Patel,0,6
392195,Newlands,1,Kings XI Punjab,Rajasthan Royals,YK Pathan,0,9
392195,Newlands,2,Rajasthan Royals,Kings XI Punjab,IK Pathan,2,14
392195,Newlands,2,Rajasthan Royals,Kings XI Punjab,RR Powar,0,7
392195,Newlands,2,Rajasthan Royals,Kings XI Punjab,VRV Singh,0,6
392195,Newlands,2,Rajasthan Royals,Kings XI Punjab,YA Abdulla,2,12
392196,Kingsmead,1,Chennai Super Kings,Deccan Chargers,DR Smith,0,6
392196,Kingsmead,1,Chennai Super Kings,Deccan Chargers,FH Edwards,1,12
392196,Kingsmead,1,Chennai Super Kings,Deccan Chargers,RP Singh,0,16
392196,Kingsmead,1,Chennai Super Kings,Deccan Chargers,Y Venugopal Rao,0,6
392196,Kingsmead,2,Deccan Chargers,Chennai Super Kings,JA Morkel,0,6
392196,Kingsmead,2,Deccan Chargers,Chennai Super Kings,L Balaji,0,13
392196,Kingsmead,2,Deccan Chargers,Chennai Super Kings,M Muralitharan,0,6
392196,Kingsmead,2,Deccan Chargers,Chennai Super Kings,MS Gony,0,7
392196,Kingsmead,2,Deccan Chargers,Chennai Super Kings,SK Raina,1,6
392197,St George's Park,1,Mumbai Indians,Kolkata Knight Riders,AB Dinda,0,13
392197,St George's Park,1,Mumbai Indians,Kolkata Knight Riders,I Sharma,0,20
392197,St George's Park,1,Mumbai Indians,Kolkata Knight Riders,SC Ganguly,0,7
392197,St George's Park,2,Kolkata Knight Riders,Mumbai Indians,DJ Bravo,1,13
392197,St George's Park,2,Kolkata Knight Riders,Mumbai Indians,Harbhajan Singh,0,6
392197,St George's Park,2,Kolkata Knight Riders,Mumbai Indians,SL Malinga,1,14
392197,St George's Park,2,Kolkata Knight Riders,Mumbai Indians,Z Khan,0,6
392198,SuperSport Park,1,Delhi Daredevils,Rajasthan Royals,AD Mascarenhas,2,18
392198,SuperSport Park,1,Delhi Daredevils,Rajasthan Royals,Kamran Khan,0,13
392198,SuperSport Park,1,Delhi Daredevils,Rajasthan Royals,MM Patel,1,6
392198,SuperSport Park,2,Rajasthan Royals,Delhi Daredevils,A Nehra,1,19
392198,SuperSport Park,2,Rajasthan Royals,Delhi Daredevils,DP Nannes,0,14
392198,SuperSport Park,2,Rajasthan Royals,Delhi Daredevils,PJ Sangwan,1,6
392199,Kingsmead,1,Kolkata Knight Riders,Royal Challengers Bangalore,A Kumble,1,6
392199,Kingsmead,1,Kolkata Knight Riders,Royal Challengers Bangalore,KP Pietersen,1,14
392199,Kingsmead,1,Kolkata Knight Riders,Royal Challengers Bangalore,P Kumar,0,6
392199,Kingsmead,1,Kolkata Knight Riders,Royal Challengers Bangalore,Pankaj Singh,0,6
392199,Kingsmead,1,Kolkata Knight Riders,Royal Challengers Bangalore,RE van der Merwe,0,6
392199,Kingsmead,2,Royal Challengers Bangalore,Kolkata Knight Riders,AB Agarkar,0,16
392199,Kingsmead,2,Royal Challengers Bangalore,Kolkata Knight Riders,CH Gayle,0,6
392199,Kingsmead,2,Royal Challengers Bangalore,Kolkata Knight Riders,I Sharma,0,13
392199,Kingsmead,2,Royal Challengers Bangalore,Kolkata Knight Riders,M Kartik,0,6
392200,Kingsmead,1,Kings XI Punjab,Mumbai Indians,DJ Bravo,1,7
392200,Kingsmead,1,Kings XI Punjab,Mumbai Indians,Harbhajan Singh,1,12
392200,Kingsmead,1,Kings XI Punjab,Mumbai Indians,SL Malinga,0,6
392200,Kingsmead,1,Kings XI Punjab,Mumbai Indians,Z Khan,0,12
392200,Kingsmead,2,Mumbai Indians,Kings XI Punjab,IK Pathan,1,13
392200,Kingsmead,2,Mumbai Indians,Kings XI Punjab,RR Powar,0,6
392200,Kingsmead,2,Mumbai Indians,Kings XI Punjab,VS Malik,1,13
392200,Kingsmead,2,Mumbai Indians,Kings XI Punjab,YA Abdulla,1,7
392201,SuperSport Park,1,Deccan Chargers,Delhi Daredevils,A Nehra,0,7
392201,SuperSport Park,1,Deccan Chargers,Delhi Daredevils,DP Nannes,2,18
392201,SuperSport Park,1,Deccan Chargers,Delhi Daredevils,PJ Sangwan,0,12
392201,SuperSport Park,2,Delhi Daredevils,Deccan Chargers,FH Edwards,0,12
392201,SuperSport Park,2,Delhi Daredevils,Deccan Chargers,RP Singh,1,20
392201,SuperSport Park,2,Delhi Daredevils,Deccan Chargers,Shoaib Ahmed,1,6
392202,SuperSport Park,1,Chennai Super Kings,Rajasthan Royals,AD Mascarenhas,0,18
392202,SuperSport Park,1,Chennai Super Kings,Rajasthan Royals,YK Pathan,2,18
392202,SuperSport Park,2,Rajasthan Royals,Chennai Super Kings,JA Morkel,2,18
392202,SuperSport Park,2,Rajasthan Royals,Chennai Super Kings,JDP Oram,0,6
392202,SuperSport Park,2,Rajasthan Royals,Chennai Super Kings,S Tyagi,0,13
392203,Buffalo Park,1,Mumbai Indians,Kolkata Knight Riders,AB Dinda,1,13
392203,Buffalo Park,1,Mumbai Indians,Kolkata Knight Riders,I Sharma,0,14
392203,Buffalo Park,1,Mumbai Indians,Kolkata Knight Riders,LR Shukla,0,6
392203,Buffalo Park,1,Mumbai Indians,Kolkata Knight Riders,M Kartik,1,6
392203,Buffalo Park,2,Kolkata Knight Riders,Mumbai Indians,GR Napier,0,6
392203,Buffalo Park,2,Kolkata Knight Riders,Mumbai Indians,Harbhajan Singh,0,12
392203,Buffalo Park,2,Kolkata Knight Riders,Mumbai Indians,SL Malinga,0,6
392203,Buffalo Park,2,Kolkata Knight Riders,Mumbai Indians,Z Khan,2,13
392204,Kingsmead,1,Royal Challengers Bangalore,Kings XI Punjab,IK Pathan,1,12
392204,Kingsmead,1,Royal Challengers Bangalore,Kings XI Punjab,VS Malik,0,19
392204,Kingsmead,1,Royal Challengers Bangalore,Kings XI Punjab,YA Abdulla,1,6
392204,Kingsmead,2,Kings XI Punjab,Royal Challengers Bangalore,JD Ryder,0,6
392204,Kingsmead,2,Kings XI Punjab,Royal Challengers Bangalore,JH Kallis,0,18
392204,Kingsmead,2,Kings XI Punjab,Royal Challengers Bangalore,P Kumar,0,13
392205,St George's Park,1,Deccan Chargers,Rajasthan Royals,MM Patel,0,6
392205,St George's Park,1,Deccan Chargers,Rajasthan Royals,RA Jadeja,0,6
392205,St George's Park,1,Deccan Chargers,Rajasthan Royals,SM Harwood,1,6
392205,St George's Park,1,Deccan Chargers,Rajasthan Royals,YK Pathan,1,18
392205,St George's Park,2,Rajasthan Royals,Deccan Chargers,DR Smith,0,6
392205,St George's Park,2,Rajasthan Royals,Deccan Chargers,FH Edwards,2,13
392205,St George's Park,2,Rajasthan Royals,Deccan Chargers,RP Singh,1,19
392206,New Wanderers Stadium,1,Chennai Super Kings,Delhi Daredevils,A Nehra,1,13
392206,New Wanderers Stadium,1,Chennai Super Kings,Delhi Daredevils,DP Nannes,0,13
392206,New Wanderers Stadium,1,Chennai Super Kings,Delhi Daredevils,PJ Sangwan,1,13
392206,New Wanderers Stadium,2,Delhi Daredevils,Chennai Super Kings,JA Morkel,0,18
392206,New Wanderers Stadium,2,Delhi Daredevils,Chennai Super Kings,S Tyagi,2,19
392207,St George's Park,1,Kolkata Knight Riders,Kings XI Punjab,IK Pathan,0,13
392207,St George's Park,1,Kolkata Knight Riders,Kings XI Punjab,RR Powar,0,7
392207,St George's Park,1,Kolkata Knight Riders,Kings XI Punjab,VS Malik,0,6
392207,St George's Park,1,Kolkata Knight Riders,Kings XI Punjab,YA Abdulla,1,12
392207,St George's Park,2,Kings XI Punjab,Kolkata Knight Riders,AB Agarkar,1,6
392207,St George's Park,2,Kings XI Punjab,Kolkata Knight Riders,AB Dinda,0,14
392207,St George's Park,2,Kings XI Punjab,Kolkata Knight Riders,CH Gayle,0,6
392207,St George's Park,2,Kings XI Punjab,Kolkata Knight Riders,I Sharma,1,12
392208,New Wanderers Stadium,1,Mumbai Indians,Royal Challengers Bangalore,D du Preez,3,12
392208,New Wanderers Stadium,1,Mumbai Indians,Royal Challengers Bangalore,JH Kallis,0,13
392208,New Wanderers Stadium,1,Mumbai Indians,Royal Challengers Bangalore,P Kumar,0,12
392208,New Wanderers Stadium,2,Royal Challengers Bangalore,Mumbai Indians,AM Nayar,0,6
392208,New Wanderers Stadium,2,Royal Challengers Bangalore,Mumbai Indians,DJ Bravo,0,7
392208,New Wanderers Stadium,2,Royal Challengers Bangalore,Mumbai Indians,SL Malinga,0,12
392208,New Wanderers Stadium,2,Royal Challengers Bangalore,Mumbai Indians,Z Khan,1,14
392209,Buffalo Park,1,Chennai Super Kings,Deccan Chargers,DR Smith,0,7
392209,Buffalo Park,1,Chennai Super Kings,Deccan Chargers,RG Sharma,0,6
